x1,x2,rg_mean,rg_std
49,8,2.838496629,0.101070617
49,10,2.636464822,0.075665248
49,12,3.004978553,0.107126867
49,14,2.942608417,0.096007058
49,16,2.961845765,0.122619046
49,18,2.89302013,0.084174042
49,20,2.818380942,0.094399001
49,22,2.835307384,0.119530539
49,24,2.842442656,0.108421954
49,26,2.84073504,0.107198557
49,28,2.933645965,0.086677612
49,30,2.936372085,0.135072826
49,32,2.892706434,0.117406966
49,34,2.526794855,0.08882847
49,36,2.44452763,0.08414883
49,38,2.521898082,0.099640836
49,40,2.413478999,0.067349445
49,42,2.405826677,0.071438326
49,44,2.347075829,0.082714836
49,46,2.434696636,0.10577405
49,48,2.526821393,0.09796285
49,50,2.363931908,0.088455454
49,52,2.35350353,0.077564239
49,54,2.179827377,0.076064406
49,56,2.087474646,0.051189448
49,58,2.354513581,0.072848914
49,60,2.168007455,0.062020543
49,62,2.033077184,0.056362295
49,64,2.078566346,0.059624405
49,66,2.019075305,0.055700598
49,68,1.938678434,0.06430647
49,70,1.905903499,0.039124091
49,72,1.967060388,0.06119325
49,74,1.823920401,0.038576222
49,76,1.827389411,0.037422539
49,78,1.761614897,0.033323857
49,80,1.774573781,0.026537489
49,82,1.697315255,0.028630994
49,84,1.66149452,0.023634212
49,86,1.614965535,0.020951357
49,88,1.619412658,0.015165155
49,90,1.578253654,0.011967568
49,92,1.556614409,0.013999438
49,94,1.523296935,0.008368435
49,96,1.495819222,0.007766449
49,98,1.470337092,0.006683009
49,100,1.471109897,0.007859917
51,0,3.57410111,0.100940032
51,2,3.063310973,0.0948596
51,4,2.839269683,0.092531408
51,6,2.853293504,0.09574334
51,8,2.886662593,0.111219289
51,10,2.838344297,0.102487968
51,12,2.720824636,0.119929099
51,14,2.992175665,0.141446263
51,16,3.061989936,0.119668856
51,18,3.047791215,0.10282709
51,20,2.791563085,0.086279653
51,22,2.741743382,0.091562342
51,24,2.789520846,0.108217866
51,26,2.716601621,0.098075401
51,28,2.472970107,0.083305655
51,30,2.480973191,0.138134192
51,32,2.688800707,0.100483589
51,34,2.770512997,0.093715604
51,36,2.615093014,0.077477369
51,38,2.561477518,0.081366861
51,40,2.654247235,0.108288389
51,42,2.350035558,0.080122655
51,44,2.392937803,0.102877836
51,46,2.559335397,0.063385826
51,48,2.186762981,0.091852816
51,50,2.300894346,0.07746865
51,52,2.267701216,0.073392312
51,54,2.261207938,0.087672937
51,56,2.0630504,0.06584858
51,58,2.051714842,0.070881178
51,60,2.148427877,0.075714698
51,62,2.013120689,0.068675319
51,64,2.127960628,0.060060905
51,66,2.058673018,0.066904517
51,68,2.012198203,0.057588287
51,70,1.902258002,0.049518342
51,72,1.800792953,0.039724011
51,74,1.84855487,0.050833062
51,76,1.820106439,0.040212155
51,78,1.770189936,0.03714182
51,80,1.731222956,0.036549059
51,82,1.687617058,0.026928729
51,84,1.647125351,0.024959697
51,86,1.599860675,0.017186358
51,88,1.599992358,0.021347046
51,90,1.56727053,0.014273355
51,92,1.544515069,0.014774898
51,94,1.498448299,0.006944364
51,96,1.483630067,0.007456009
51,98,1.476692206,0.006825994
51,100,1.455030092,0.006211115
53,0,3.092982066,0.112689252
53,2,2.723645759,0.073152521
53,4,2.817248842,0.105540834
53,6,2.856449317,0.099429624
53,8,2.848553859,0.074523536
53,10,2.966130493,0.095234633
53,12,2.67695225,0.101827344
53,14,3.041440195,0.119013081
53,16,2.75781591,0.105513085
53,18,2.893061901,0.12983977
53,20,3.079147572,0.093812453
53,22,2.8822544,0.130020323
53,24,2.79419652,0.094038369
53,26,2.647639852,0.090963285
53,28,2.56628412,0.094835825
53,30,2.799385944,0.103812601
53,32,2.686630457,0.097933937
53,34,2.663796001,0.094435351
53,36,2.348002662,0.106997711
53,38,2.488954388,0.090008346
53,40,2.48534464,0.116748746
53,42,2.351807647,0.099158733
53,44,2.360413514,0.087311639
53,46,2.398840702,0.108583822
53,48,2.416468639,0.082868156
53,50,2.311742495,0.0757894
53,52,2.183660437,0.086880583
53,54,1.996330941,0.052211368
53,56,2.085797575,0.061105382
53,58,2.133112735,0.062665254
53,60,1.989267209,0.06349248
53,62,1.98379213,0.062368815
53,64,2.154199825,0.066377135
53,66,1.825880517,0.046888682
53,68,1.901891673,0.062729417
53,70,1.915475015,0.048053437
53,72,1.845783695,0.04640735
53,74,1.835061906,0.043963908
53,76,1.73969051,0.039814639
53,78,1.753555275,0.029383839
53,80,1.666125696,0.028637996
53,82,1.648415888,0.019314989
53,84,1.646427921,0.023984101
53,86,1.59431483,0.016717765
53,88,1.56249607,0.014418762
53,90,1.528738004,0.013667403
53,92,1.531262822,0.013325799
53,94,1.508420033,0.013734349
53,96,1.486092708,0.012352769
53,98,1.469700308,0.007851311
53,100,1.460423775,0.006217997
