x1,x2,rg_mean,rg_std
49,4,3.046617208,0.080274044
49,5,2.826159181,0.103407144
49,6,2.964929646,0.104995363
49,7,2.935091006,0.078986897
49,8,3.068594188,0.084101553
49,9,2.180665695,0.035741122
49,10,2.107391958,0.030730943
49,11,2.229450594,0.047165756
49,12,2.093383494,0.034887296
49,13,2.057827921,0.035106074
49,14,2.051550783,0.034064596
49,15,2.047439469,0.031676301
49,16,2.044205194,0.030874382
49,17,2.039786503,0.027012447
49,18,1.991881282,0.03013782
49,19,2.000950956,0.025751831
49,20,1.922213656,0.033162824
49,21,1.886139859,0.030193971
49,22,1.959485567,0.025097121
49,23,1.827052437,0.024308891
49,24,1.919667792,0.024195828
49,25,1.815309365,0.021160292
49,26,2.039357995,0.068383407
49,27,1.855294392,0.02172684
49,28,1.787587266,0.018605744
49,29,1.780022589,0.023665263
49,30,1.758506363,0.019812854
49,31,1.737211829,0.016690218
49,32,1.717739576,0.019061473
49,33,1.675789695,0.014769659
49,34,1.648342024,0.013986649
49,35,1.691860047,0.019219866
49,36,1.63357088,0.013657474
49,37,1.634572827,0.015630105
49,38,1.627889607,0.011258968
49,39,1.593812107,0.01134757
49,40,1.60139409,0.012041319
49,41,1.585253789,0.01252442
49,42,1.55582193,0.008380749
49,43,1.538556558,0.008705305
49,44,1.516100955,0.009047828
49,45,1.528898157,0.009025213
49,46,1.496504315,0.007005489
49,47,1.486350144,0.0066831
49,48,1.477094572,0.006097724
49,49,1.484030199,0.008965826
49,50,1.470726778,0.006065509
51,0,3.014641702,0.10137932
51,1,3.281854344,0.092358395
51,2,2.984275701,0.085112398
51,3,3.031179075,0.074701947
51,4,3.113694076,0.100079286
51,5,2.908581143,0.091721809
51,6,2.481465225,0.080979393
51,7,2.80322708,0.114230025
51,8,3.123134797,0.123541128
51,9,2.473894816,0.066594075
51,10,2.97524081,0.116603098
51,11,2.191443726,0.036728366
51,12,2.126318948,0.044208154
51,13,2.009591249,0.030398812
51,14,2.033077625,0.029531926
51,15,2.010852769,0.027665982
51,16,2.014978924,0.033952659
51,17,1.993260188,0.031435428
51,18,1.978986713,0.034473966
51,19,1.911617475,0.024242956
51,20,1.945390166,0.031331056
51,21,1.872079699,0.02685214
51,22,1.82871249,0.025270775
51,23,1.864735844,0.031953908
51,24,1.864198618,0.028084774
51,25,1.817821022,0.024456757
51,26,1.805062143,0.020787664
51,27,1.808974997,0.019072209
51,28,1.808886782,0.018996245
51,29,1.7383052,0.021002803
51,30,1.728059793,0.020465707
51,31,1.730913033,0.020686321
51,32,1.752570628,0.017744758
51,33,1.679654968,0.016138661
51,34,1.652869269,0.013211427
51,35,1.655078476,0.015779811
51,36,1.617364574,0.015714536
51,37,1.644878981,0.015936138
51,38,1.61365995,0.014078383
51,39,1.563383775,0.010007004
51,40,1.592645416,0.012713936
51,41,1.568764289,0.008970435
51,42,1.550238226,0.010472955
51,43,1.544293163,0.006053079
51,44,1.522083321,0.009350687
51,45,1.505257259,0.006033703
51,46,1.492419083,0.006297586
51,47,1.483100962,0.007321808
51,48,1.485068237,0.006530163
51,49,1.476968865,0.007113593
51,50,1.464958614,0.005836513
53,0,3.1349856,0.090649968
53,1,3.267716182,0.101376757
53,2,2.945274441,0.069972679
53,3,2.951245654,0.078428902
53,4,2.942752328,0.099186334
53,5,2.904538884,0.103443216
53,6,2.739872072,0.066061109
53,7,2.223293481,0.033708863
53,8,2.627859384,0.087726049
53,9,2.886000832,0.104834752
53,10,2.147264152,0.048563017
53,11,2.115767362,0.031497631
53,12,2.452117431,0.112121537
53,13,2.200553001,0.06019967
53,14,2.376896735,0.077374736
53,15,2.026330061,0.033108052
53,16,2.028471591,0.036356306
53,17,1.966470584,0.034491903
53,18,1.932932866,0.033982519
53,19,1.903828469,0.031233555
53,20,1.881512775,0.03008429
53,21,1.89728321,0.025533535
53,22,1.844901385,0.024941268
53,23,1.815185084,0.021548805
53,24,1.764352321,0.022011135
53,25,1.7840029,0.020434043
53,26,1.800950781,0.021886022
53,27,1.812561622,0.022812846
53,28,1.765525978,0.019661242
53,29,1.763499603,0.022730409
53,30,1.691930982,0.01943919
53,31,1.711381976,0.020704143
53,32,1.678139775,0.021455715
53,33,1.676946864,0.017065393
53,34,1.651839647,0.01376093
53,35,1.663018765,0.015854489
53,36,1.593438095,0.010675599
53,37,1.6171807,0.015806402
53,38,1.598669857,0.013632686
53,39,1.571436575,0.010737179
53,40,1.574981062,0.010633657
53,41,1.560706672,0.009036791
53,42,1.567442322,0.011093772
53,43,1.526241578,0.007668033
53,44,1.510947005,0.00769829
53,45,1.508281346,0.007634082
53,46,1.490333756,0.006851774
53,47,1.470929609,0.004767305
53,48,1.480766369,0.008403669
53,49,1.474581249,0.006758507
53,50,1.461712977,0.006249859
